feature,class
"[-3.0503400e+02  1.2862581e+02  3.3021851e+01  4.2189450e+00
 -2.9552546e+01 -1.9842476e+01 -2.6410170e+00  4.5246668e+00
 -4.1516491e+01  5.2134137e+00 -2.0808683e+01  2.4315081e+01
 -1.8836205e+01 -7.4247451e+00  1.4025064e-01 -6.8043990e+00
 -1.9207973e+01  2.0229330e+00 -1.2741820e+01 -1.0379779e+01
 -7.5440979e+00 -3.7532701e+00 -7.0395416e-01 -7.7118855e+00
 -9.1361990e+00  3.7493479e+00 -6.3983674e+00 -1.5496320e+00
 -9.6060187e-01 -7.0996370e+00 -4.6318645e+00  3.1066787e+00
 -7.6055636e+00 -1.2994167e+00 -1.8592967e+00 -5.7411351e+00
 -1.1224246e+00 -9.4673958e+00 -8.9939970e-01 -6.7795939e+00]",talukder
"[-297.7553     105.99759     34.730473    15.557215   -21.207405
  -15.775514   -20.813837    10.548996   -28.130836    10.233413
  -31.83953     12.014316   -20.723932     3.587773   -12.413001
   -0.3338892  -19.996172    -0.5442454   -8.874455    -4.8999004
   -7.5692334   -6.6442623   -8.490822    -3.3467124  -14.9170065
    5.1569557   -8.792668    -0.3727938   -2.7213128    2.9607859
   -9.146402     3.4335663   -6.6091695   -7.4911985   -2.3453207
   -3.9502518   -6.730275    -5.836772    -4.1983876   -3.340598 ]",talukder
"[-3.6081122e+02  9.8933426e+01  4.3365349e+01  1.8689827e+01
 -1.1777288e+01 -4.9603286e+00 -3.0957796e+01  2.0487623e+01
 -2.1399858e+01  1.5424438e+01 -3.0622911e+01  2.1324234e+00
 -2.6920141e+01  2.0665569e+00 -5.1917925e+00 -9.2776709e+00
 -8.6245432e+00 -1.3327107e+00 -1.0182900e+01 -2.9065582e-01
 -2.5839484e+00 -7.4499865e+00 -6.3618121e+00 -6.0643086e+00
 -7.4629455e+00 -8.3154374e-01 -7.6337309e+00 -3.2960260e+00
 -7.4858656e+00 -1.8916062e+00 -5.9211259e+00 -2.2066214e+00
 -3.2352288e+00 -3.2295236e-01 -4.0176868e+00 -9.6080691e-01
 -3.8448691e+00 -3.8631265e+00 -2.9266183e+00 -4.4548788e+00]",talukder
"[-327.5929      104.268684     33.209114      0.75547045   24.199677
   -2.3853555   -39.340378      6.2441807   -34.971085      5.5704083
  -33.280888     18.748892    -29.212538     -4.3963714     4.704429
   -3.6219065   -12.159185      4.5501385   -13.811358     -9.328953
   -2.2647064    -8.857908     -4.7105265     2.3108962    -9.402421
    1.1004056    -6.3606725    -5.7447805    -0.8792622    -5.1705847
   -1.159476     -1.9086384    -4.9962673    -5.641438     -0.6104324
   -7.032043     -0.7600288    -1.9358472    -4.649163     -1.9388897 ]",talukder
"[-305.79373      93.722046     35.8707        5.8405213    -8.35038
   -3.3492966   -43.456284     19.539957    -37.188557     12.168344
  -39.71445      10.26789     -22.503447     -1.1468283    -3.0298002
    1.3935009   -17.324211      5.6439357    -9.332897    -11.423725
   -5.700282     -6.1013794    -7.491957     -3.7061594   -10.306911
    1.5645694    -6.947082     -6.0237155     0.31725237   -2.5673695
   -4.2110457    -2.1113       -5.121977     -4.3044386    -1.3725547
   -6.5435867    -1.9568719    -4.753539     -6.3913774    -6.4377956 ]",talukder
"[-3.1861844e+02  1.3811485e+02  1.7470804e+01 -5.4771280e+00
 -7.4279177e-01 -9.4485016e+00 -3.9770496e+01  1.2732578e+01
 -3.2818871e+01  1.5554946e+01 -2.7584484e+01  4.5661616e+00
 -1.5704340e+01  6.4897175e+00 -1.9479691e+00 -9.7820206e+00
 -1.2923452e+01  2.3242502e+00 -1.4563044e+01 -8.6848087e+00
 -5.3147240e+00 -9.9916925e+00 -4.0892529e+00 -5.1540823e+00
 -7.0936189e+00 -1.9044086e+00 -6.0259495e+00  2.7053496e-01
 -9.6664697e-01 -6.7248383e+00  8.5009229e-01 -3.1240838e+00
 -2.6617079e+00 -5.3362436e+00 -2.4890366e+00 -6.3060551e+00
 -6.3427311e-01 -4.9725804e+00 -3.5054865e+00 -5.1458697e+00]",talukder
"[-301.30423     140.43544      15.855716    -13.279309      2.0987241
  -23.232506    -40.147892     34.922237    -35.58647       9.791192
  -16.23644       8.864935    -26.176819      4.3177867    -5.7147617
   -3.7202947   -17.682577     -0.6956016   -15.09986      -1.9833183
   -4.6369824    -7.8679357    -5.2670116    -4.044752     -7.9363465
   -3.0905318    -4.7152066    -1.2405515    -2.9548063    -4.2760434
   -1.8700246    -1.9575707    -0.81614584   -5.6987906    -3.0349257
   -7.787778     -0.699569     -8.891137     -4.0034657    -7.2452655 ]",talukder
"[-357.34738     89.58599     20.953142    18.082426    -0.9477461
   -8.505529   -38.267155    30.695208   -30.820942     6.4260945
  -27.049364     5.645881   -10.0710335    2.6781428   -6.9777727
   -4.7684035   -1.8649639   -4.838981    -6.894327    -1.5327176
   -8.926126    -4.8450227   -3.839221   -14.458381    -3.6624465
   -3.7268896   -8.120505    -1.156039    -5.0249853   -1.1565536
    2.140446    -6.134639    -3.0828245   -4.61743     -4.206639
   -2.496066    -7.278305    -6.028369    -3.9434319   -5.1117916]",talukder
"[-290.5148       88.3189       43.86901     -17.119343      2.7563426
  -10.250103    -39.084595     38.02397     -44.11166      17.260963
  -30.798107     13.182343    -21.334175     -4.4401526     0.77610487
   -3.2893858   -19.725653      2.832302    -14.694795     -3.6056578
  -10.295437     -3.1150138   -11.40034      -4.849171     -6.5303607
    0.7873005    -5.572642      6.6953325    -6.6074452     1.9277252
   -6.3123016     0.5101862    -4.470096     -6.2367887    -3.485547
   -5.052065     -2.9957724    -3.0516405    -5.6172557    -2.1188443 ]",talukder
"[-3.1817624e+02  1.1880525e+02  2.5616539e+01 -5.2104344e+00
 -1.0500655e+01 -7.3164158e+00 -4.4753986e+01  2.5178581e+01
 -3.7499653e+01  5.5256257e+00 -2.7979073e+01  1.0171277e+01
 -1.4511401e+01  6.3117671e-01 -4.9549861e+00 -4.4782095e+00
 -1.9134691e+01 -3.5212440e+00 -9.3659830e+00 -8.3149300e+00
 -1.0437628e+01 -1.7851663e+00 -1.1754027e+01 -5.8881855e+00
 -6.7059159e+00 -4.6796699e+00 -6.2118840e+00  1.3551966e+00
 -4.3914013e+00 -2.3301699e+00 -4.0774407e+00 -2.7198496e-01
 -5.9992189e+00 -4.0899949e+00 -5.1502147e+00 -8.4497461e+00
 -7.5066757e-01 -6.7661071e+00 -3.3100061e+00 -5.6498742e+00]",talukder
"[-2.9851105e+02  1.2258933e+02  1.3969898e+01  4.5541954e-01
 -1.1808124e+01 -1.0891195e+01 -3.9887630e+01  2.3594757e+01
 -3.8325424e+01  9.3835640e+00 -1.6293287e+01  1.2421584e+01
 -2.2373894e+01  1.4540204e+00  2.1245403e+00 -1.1959090e+01
 -1.2796142e+01  3.4266481e+00 -1.6494566e+01 -7.6411452e+00
 -7.8774333e+00 -8.0190487e+00 -3.2862375e+00 -7.4923983e+00
 -5.1941633e+00 -5.2096648e+00 -6.5315981e+00 -2.8096437e+00
 -1.2685655e+00 -4.1572948e+00 -1.7783777e+00 -1.7142028e+00
 -2.8434069e+00 -2.5037775e+00 -4.6063948e+00 -6.2285323e+00
  7.5262897e-02 -4.3939042e+00 -3.4639001e+00 -4.2582126e+00]",talukder
"[-3.3079037e+02  8.4820442e+01  2.3454069e+01  5.4352260e+00
  6.5440640e+00 -7.6646123e+00 -2.7871723e+01  1.4457879e+01
 -3.8634983e+01  2.2596504e+01 -2.9418615e+01  3.0051413e+00
 -1.5648062e+01  7.3785706e+00 -3.8295004e+00 -6.2165236e-01
 -7.9421782e+00 -2.1087651e-01 -8.8894234e+00 -7.5182815e+00
 -7.8017879e+00 -5.1473584e+00 -4.9281731e+00 -2.7540500e+00
 -3.0069635e+00 -1.3164665e-01 -1.2220170e+01 -3.0525248e+00
 -5.0360961e+00 -5.4954953e+00 -1.4414757e+00 -4.3999019e+00
 -9.4661099e-01 -9.2871720e-01 -3.1110673e+00 -3.5271513e+00
 -5.6610756e+00 -6.1720428e+00 -3.7118058e+00 -7.8995214e+00]",talukder
"[-303.87784     122.35344      11.987128     11.5009       -3.189828
  -25.984167    -17.286022     13.062784    -51.52578       7.5654345
  -25.93609      17.02115     -14.219443     -5.6977797    -4.3126073
    3.2359772   -15.838172      4.453246     -8.285518     -7.7522216
   -6.856749     -4.0872545    -8.234501     -0.38688546  -15.741785
   -2.515425     -6.336339     -2.1985998    -4.2175426    -3.2923706
   -0.7853134    -1.2674329    -5.3138347    -2.4213324    -3.9899085
   -7.1572466    -4.2598047    -5.8509917    -4.674784     -8.353259  ]",talukder
"[-396.30237     121.25225      38.4359        5.6162295     4.20012
  -10.855238    -18.233307     21.87551     -54.590153     12.645252
  -28.620058     16.060402    -19.130592      4.1487484    -6.988042
    0.60005146  -10.06894      -0.7204021    -8.671217     -5.927676
   -8.96222      -2.6625192    -3.0097435    -7.8626924    -7.7944474
   -3.5328863    -7.0025115    -6.632704      1.6984104    -4.0617943
   -1.378485     -1.6687146    -2.9557977    -4.3281646    -1.9496453
   -4.172825     -2.2613413    -3.2127938    -2.8050928    -3.5861251 ]",talukder
"[-3.02641907e+02  1.23360062e+02  1.17737083e+01 -5.61824274e+00
  9.95532703e+00 -2.66654968e+01 -3.17668648e+01  3.02837906e+01
 -4.38777657e+01  1.02240133e+01 -3.24866104e+01  1.15999966e+01
 -1.50344095e+01 -3.06128025e+00 -2.93493199e+00 -3.02518678e+00
 -1.55214901e+01 -3.16226292e+00 -1.59545889e+01  2.42784953e+00
 -1.00659399e+01 -3.85377908e+00 -1.84332728e+00 -1.03345222e+01
 -9.12284756e+00 -4.10091400e+00 -4.65661573e+00 -8.45544457e-01
 -2.40715289e+00 -2.18145657e+00 -4.56997108e+00  1.35011300e-01
 -2.21714878e+00 -3.46247339e+00 -1.63283503e+00 -4.89694023e+00
 -2.40123224e+00 -2.71610069e+00 -5.83540916e+00 -3.91308212e+00]",talukder
"[-3.0383289e+02  1.1470454e+02  1.6769379e+01 -7.0005922e+00
  1.5016073e+01 -1.5097080e+01 -4.8935104e+01  2.1170378e+01
 -4.2756374e+01  1.6304842e+01 -2.5287367e+01  1.0018833e+01
 -1.5764576e+01  9.8014212e+00 -2.8095663e+00 -5.2691598e+00
 -1.8669788e+01  2.7997634e+00 -1.7332607e+01 -4.5050187e+00
 -4.0160146e+00 -5.7125735e+00 -6.8091450e+00 -6.0619335e+00
 -6.9546552e+00 -4.0113544e+00 -8.0011024e+00  7.2092816e-02
 -8.3048308e-01 -2.8798730e+00 -4.3548470e+00  5.7364669e-02
 -3.8278611e+00 -3.3403771e+00  6.2226828e-02 -3.2373998e+00
 -3.4763925e+00 -5.6064105e+00 -5.7264977e+00 -6.0797267e+00]",talukder
"[-3.3994116e+02  1.1481731e+02  1.4391318e+01 -1.7779060e+01
 -1.8920990e+01 -3.0052946e+00 -3.1559210e+01  3.2600857e+01
 -4.0034744e+01  1.9335752e+01 -1.9729906e+01  7.8922696e+00
 -1.2912309e+01  1.6136769e+00 -9.5069475e+00 -8.3635550e+00
 -1.6664392e+01 -2.8221269e+00 -1.2179676e+01 -4.2756672e+00
 -6.6679182e+00 -9.3033373e-01 -2.3455274e+00 -3.8544228e+00
 -8.5328646e+00 -4.8096008e+00 -1.3876027e+00  1.6324875e+00
  6.2328124e-01  5.4816747e-01 -1.5088750e+00  8.6151201e-01
 -6.1926622e+00 -5.7310567e+00  1.6395496e+00 -8.6029887e-02
  3.7115076e-01 -3.9246039e+00 -3.8260489e+00 -4.8358178e+00]",talukder
"[-284.22742     83.8608      20.664597     2.7832963   12.391181
   -2.0504227  -44.646873    17.389769   -41.793346    14.780924
  -34.276943    11.765769   -22.696978     2.3760383   -8.703378
    1.0736903  -12.577497    -2.0394838   -8.482845    -3.0383363
  -14.653922    -2.9334528   -6.5244107   -2.5240803  -10.773232
   -1.4446042   -5.4571195   -3.3475897   -2.760993    -4.899
    1.3481208    1.7594489   -4.739182    -1.8655057   -5.8261623
   -4.2317033   -5.5599585   -4.727287    -5.4676456   -5.015088 ]",talukder
"[-2.82471466e+02  9.73798294e+01  3.04482403e+01  1.51382599e+01
 -5.54168081e+00 -4.99154854e+00 -4.28143845e+01  1.51781063e+01
 -2.79102192e+01  4.09288311e+00 -3.60382538e+01  1.17936125e+01
 -2.22290516e+01  8.70962811e+00 -7.46879864e+00 -1.80749822e+00
 -1.10395136e+01  1.77094471e+00 -1.65518265e+01 -3.58266091e+00
 -4.77215195e+00 -1.11885185e+01 -5.95895052e+00 -4.30682325e+00
 -5.59310246e+00  2.76524997e+00 -1.08280325e+01 -8.60444456e-02
 -1.45494032e+00 -4.54847002e+00 -5.08787107e+00  1.85660446e+00
 -7.69189262e+00 -3.82116008e+00 -5.12539244e+00 -4.17693520e+00
 -9.92320240e-01 -3.14513707e+00 -5.08407784e+00 -2.67075205e+00]",talukder
"[-335.25784    118.70657     44.82937      2.3371449  -20.410078
   -8.784923   -31.742731    20.334688   -38.65529      2.404747
  -25.961834     5.341582   -19.90118      2.7424161   -5.384938
   -1.9905628   -7.9058604   -0.3850786  -10.999406    -8.884625
   -5.228197    -9.0289755   -6.1740575   -1.7162061  -10.9821005
    1.9071019   -8.569126    -2.8948357   -5.02517     -3.8396032
   -6.921617     1.7666589   -6.9664125   -3.0082529   -3.3185956
   -2.2173388   -1.6559079   -3.0165017   -6.3535094   -6.1695085]",talukder
"[-3.9986282e+02  4.9109798e+01  7.0750137e+01  3.3517435e+00
 -2.6774223e+01  1.3334057e+01 -2.5415747e+01  8.4406204e+00
 -2.8051733e+01 -6.2993503e+00 -1.7388124e+01  7.1360216e+00
 -3.4046535e+01  1.1146746e+01  1.2822595e-01 -1.8125916e+00
 -9.6108389e+00  7.1413670e+00 -1.1841712e+01 -1.0681629e+01
 -7.2979646e+00 -2.8404768e+00 -1.3146824e+01 -2.0394821e+00
 -8.2808065e+00 -3.0348590e-01 -1.0803457e+01  4.2963877e+00
 -7.7131162e+00  3.1466377e-01 -5.3657231e+00  4.6765727e-01
 -5.2635221e+00 -4.3393928e-01 -1.1525153e+00 -1.0767747e+00
 -1.3739002e+00  2.1680343e+00  2.0361440e+00  3.9992201e+00]",talukder
"[-371.53857      97.860374     49.35613      10.493164    -19.514153
    3.7978938   -31.03229       8.927327    -32.73008      -8.065569
  -21.617878      2.9036894   -17.079292     -1.8007646     4.7915454
   -7.8951106    -6.4881377     0.5962149    -8.041168    -11.980251
   -4.6542745    -9.613169     -5.793176     -4.975215     -4.861606
   -1.0229956    -4.7744555    -2.2762048    -6.944119      1.0395683
   -6.2410693    -1.6103306    -4.4723577    -5.860107     -1.1050482
   -4.82532      -1.9160117    -1.4407544    -2.3017676    -0.49442327]",talukder
"[-2.80359100e+02  1.39579361e+02  2.10186648e+00  9.41082573e+00
 -6.66974449e+00 -1.88934803e+01 -3.91201515e+01  3.24971390e+00
 -1.61872387e+01  5.13591337e+00 -1.76966839e+01  9.74393082e+00
 -1.65564919e+01  2.16643310e+00 -9.39012814e+00  2.80716586e+00
 -2.34834042e+01  2.40641260e+00 -6.14467287e+00 -1.12043495e+01
 -1.75961041e+00 -8.32652664e+00 -1.30578098e+01 -1.07528317e+00
 -6.35347939e+00  5.09434283e-01 -5.45437670e+00 -1.97387660e+00
 -5.17230511e+00  6.27483130e-02 -4.75131559e+00 -3.47312033e-01
 -5.46565294e-01 -7.35915995e+00 -1.21325791e+00 -3.68364787e+00
 -1.73905742e+00 -2.22286057e+00 -4.05600357e+00 -5.39121294e+00]",talukder
"[-296.5419      139.21637      14.108969      4.409063     -8.846641
  -13.202493    -19.486795      5.9071503   -30.99016       9.256413
  -24.533514     16.778278    -25.451855     -3.0753074    -3.617698
    1.5295147   -19.16181       4.94469      -7.0621295   -10.356212
   -1.5277499    -9.856786     -9.032187     -0.5452707   -11.478912
    2.1637938    -6.962971      0.73389494   -1.0998536    -1.1989497
   -7.350609      2.748594     -4.0141263    -6.342064     -2.1601508
   -7.291348     -2.587851     -6.682643     -1.7459443    -7.110884  ]",talukder
"[-3.2795605e+02  1.1258230e+02  3.1155077e+01  2.4406689e+01
 -8.2002602e+00 -2.2054626e+01 -1.8777876e+01  1.9962967e+01
 -4.0501423e+01  1.6670088e+01 -3.4854767e+01  1.7433945e+01
 -2.4118904e+01 -7.0730395e+00 -1.0297599e+00 -3.1138680e+00
 -1.8087337e+01  1.2271192e-01 -7.7698574e+00 -1.0175946e+01
 -4.0300255e+00 -1.4541837e+00 -8.8931465e+00 -2.4165277e+00
 -8.3754358e+00 -1.0213016e+00 -6.8661499e+00 -5.1449490e+00
 -8.9924526e-01 -1.4079837e+00 -5.3693690e+00  2.2945745e+00
 -3.7262678e+00 -5.6362314e+00 -1.7717925e+00 -6.5119839e+00
 -2.6937227e+00 -5.1563110e+00 -2.8402185e+00 -7.3752751e+00]",talukder
"[-388.1768      95.69883     74.99233     14.591074   -15.883377
   -3.6159196  -24.197939    21.892975   -31.492632     6.774347
  -26.741743    15.725268   -24.777128     3.1762192    1.5170373
   -3.0467553  -20.558718     5.6168604  -14.975468    -9.183828
   -4.9704194    2.2009163  -13.18224     -4.379274    -9.697295
   -0.4944951   -9.665318    -1.1070195   -2.3052824    1.039495
   -5.4785495    3.090503    -4.7404304   -4.220632    -3.0303032
   -2.4236307   -5.1638203   -7.2405167   -2.7251146   -8.3910265]",talukder
"[-397.28183     82.41888     49.868237    10.835955   -26.031677
    8.242454   -35.137848    12.253644   -23.261858     2.712485
  -24.656425     6.663538   -13.19105     10.063165    -1.7002754
  -13.709863   -13.190533     1.8642964  -17.352406    -8.72721
   -9.086785     0.9672287   -7.459769    -7.4926176   -2.3306499
    4.9071565   -2.1029317    1.5328209   -6.1887784   -1.599421
   -7.742956    -0.7027361   -2.9270308   -1.9307084   -2.5422845
   -1.5960548   -1.718832    -4.257123    -3.052006    -4.769482 ]",talukder
"[-2.9733508e+02  1.3877303e+02  3.4090977e+01  7.8330555e+00
 -2.4178917e+01 -2.2833353e+01 -1.5060787e+01  8.4853334e+00
 -3.6141312e+01  1.5143684e+00 -3.2266605e+01  1.1336099e+01
 -1.9862364e+01 -1.2917486e+00 -5.7072520e+00 -5.2414885e+00
 -1.4011426e+01  2.6591721e+00 -9.4197273e+00 -6.7948642e+00
 -8.1541967e+00 -1.9463333e+00 -6.1079850e+00 -4.7085681e+00
 -7.3398056e+00 -2.8086531e+00 -7.3901124e+00 -7.5657115e+00
 -2.4212897e+00 -9.6230917e+00 -2.8758411e+00 -2.7903287e+00
  2.5478420e-01 -6.5532517e+00 -1.7181202e+00 -7.5303926e+00
 -2.2329173e+00 -5.5897069e+00  5.6118798e-01 -6.0898685e-01]",talukder
"[-2.81307312e+02  9.48114243e+01  2.86383228e+01  1.23477240e+01
 -3.99926109e+01 -1.21611509e+01 -1.82473011e+01  7.74230528e+00
 -2.23525219e+01  2.09435248e+00 -1.41083765e+01  1.18531408e+01
 -1.08781900e+01  1.55969667e+00 -6.39340353e+00 -7.79682875e+00
 -1.44250059e+01  1.83222723e+00 -1.31346436e+01 -2.31934047e+00
 -1.26139622e+01 -3.93998885e+00 -2.76781702e+00 -3.31746840e+00
 -1.04094687e+01 -5.17579615e-01 -4.80132008e+00 -8.24288309e-01
 -2.86084795e+00  1.77224740e-01 -3.39690995e+00 -2.14057326e+00
 -1.73543203e+00 -6.62764740e+00 -6.85189009e+00 -9.23036480e+00
 -3.11024332e+00 -9.62489891e+00 -5.77604628e+00 -8.75481701e+00]",talukder
"[-307.41995     120.449196      4.5929046    14.838042     -1.9465863
  -30.798784    -18.162811     -3.290822    -32.938503     15.804248
  -21.054884     19.134558    -29.285961      4.3891206    -2.616806
   -5.8056126   -17.40007       3.6379278   -15.996814     -1.0676364
   -0.9520454    -1.8057392   -11.546955     -0.34935457   -8.510617
    2.203934     -6.9577985    -2.7696512    -3.1122324    -4.231735
   -0.99928707    1.5069225     0.41562137   -2.7390397    -5.5963817
   -5.874245     -3.7758532    -7.6478024    -4.7307343    -5.7502894 ]",talukder
"[-3.6243478e+02  1.1687607e+02  6.9197383e+00  2.3814787e+01
  2.1190628e+01 -3.3900497e+01 -1.7880611e+01 -1.6624399e-01
 -2.7409365e+01 -3.8259165e+00 -2.4069664e+01  7.9079328e+00
 -2.1994522e+01 -9.0278399e-01 -1.9061267e+00 -3.7559357e+00
 -2.0936867e+01 -2.5630467e+00 -1.2887820e+01 -9.8308067e+00
 -7.7325571e-01 -1.0230956e+01 -2.6174831e+00  5.9404713e-01
 -5.9904037e+00 -1.7732180e+00 -5.2512641e+00 -2.9829283e+00
 -4.6835694e+00 -4.5486913e+00 -4.6589160e+00 -4.0829806e+00
  1.6651436e+00 -5.7438140e+00 -1.3769593e+00 -5.2004399e+00
 -4.1893086e+00 -3.5482996e+00 -2.7656155e+00 -5.0812793e+00]",talukder
"[-3.14696991e+02  1.12167290e+02  2.15408649e+01 -1.14206295e+01
 -3.43704681e+01  1.31026006e+00 -1.61588173e+01  4.67091131e+00
 -3.38911705e+01 -3.09814048e+00 -8.27698040e+00  1.33652868e+01
 -2.49892464e+01  1.22117758e+00 -5.03706598e+00 -1.00132179e+01
 -1.63786335e+01  8.11807215e-01 -1.41866093e+01 -8.19823456e+00
 -6.92471647e+00 -7.70489645e+00 -5.25950193e+00 -6.44271851e-01
 -7.94394970e+00  1.92073905e+00 -7.30051708e+00  2.43024543e-01
 -6.68198586e+00  1.89816546e+00 -7.36470842e+00  1.53306887e-01
 -5.33582592e+00 -3.63696837e+00 -3.25643611e+00 -4.08094883e+00
 -3.92433906e+00 -6.17293882e+00 -4.28850365e+00 -7.93653393e+00]",talukder
"[-3.2798941e+02  1.2697681e+02  1.2807202e+01 -4.8613997e+00
  3.1599915e+00 -1.7594297e+01 -2.4305140e+01  4.5933333e-01
 -2.7079872e+01  1.9391784e-01 -1.7271614e+01  1.4085678e+01
 -1.2355373e+01  1.5363145e+00 -5.3591652e+00  2.2228580e+00
 -1.5212637e+01  4.1784871e-01 -1.4959814e+01 -7.2087140e+00
 -6.0482197e+00 -7.9828358e+00 -7.1254687e+00  2.9147215e+00
 -1.1980374e+01  1.1425854e+00 -1.0897006e+01 -1.0016099e+00
 -3.1464205e+00 -4.7560267e+00 -4.8602500e+00  1.9506511e-01
 -4.5213680e+00 -2.2331314e+00  7.1082956e-01 -4.5403128e+00
 -3.8449273e+00 -4.6928768e+00 -2.3354390e+00 -5.4588842e+00]",talukder
"[-3.5438275e+02  1.1947864e+02  3.4870289e+01 -1.1623590e+01
 -1.8244009e+01  2.6562679e-01 -3.0222893e+01  1.2193676e+01
 -2.6808386e+01  4.8259201e+00 -1.7333727e+01  1.5689960e+01
 -1.5014393e+01  2.7737083e+00 -2.5755811e+00 -6.2310209e+00
 -9.8695135e+00 -1.3733318e+00 -7.7611651e+00 -8.7277498e+00
 -7.2655411e+00 -3.3573906e+00 -6.2956314e+00 -2.7026246e+00
 -8.6399221e+00  1.8430800e+00 -1.1154465e+01  3.4575805e-01
 -1.0754353e+01 -3.4354630e+00 -4.5198483e+00  1.4447025e+00
 -4.7835336e+00 -2.9499910e+00 -3.7927215e+00  5.2713883e-01
 -3.7467725e+00 -5.1269956e+00 -4.5848713e+00 -5.1681824e+00]",talukder
"[-5.3115778e+02  6.4081924e+01  3.7968746e+01  6.6979995e+00
 -1.8858850e+01  1.6704918e+01 -2.5637440e+01  2.4121275e+01
 -3.0011370e+01  2.5313887e+01 -3.4182041e+01  1.0522431e+01
 -1.7604845e+01  5.8509264e+00 -1.1697941e+01  5.1876912e+00
 -7.3057361e+00 -3.5583093e+00 -9.4990820e-01 -1.1734613e+00
 -9.0838375e+00  5.1175368e-01 -9.2201471e+00  1.7682006e+00
 -8.5981836e+00  2.9048119e+00 -6.5534053e+00  3.7071779e+00
 -2.3191082e+00  3.4694238e+00 -3.5440466e+00 -1.0539927e+00
 -9.1973066e+00  1.8415919e-01 -3.9831643e+00  3.4130945e+00
  1.1078923e+00  3.2813721e+00 -2.3650322e+00  4.7282168e-01]",talukder
"[-4.9560001e+02  5.1046574e+01  4.1801437e+01  5.4301066e+00
 -9.3120041e+00  1.3751462e+01 -1.2125852e+01  2.8412016e+01
 -2.8907188e+01  2.4681377e+01 -2.4685852e+01  1.3103372e+01
 -1.6837814e+01  2.9322295e+00 -6.6192598e+00  3.6642973e+00
 -4.5119977e+00 -5.0837797e-01 -3.9057527e+00 -6.3708253e+00
 -5.6106472e+00 -1.2735420e+00 -6.6370769e+00 -1.0001788e+00
 -5.0826254e+00  2.1470931e+00 -5.6157603e+00  6.5605183e+00
 -2.2432630e+00  4.1062121e+00 -4.9614463e+00 -2.6357043e+00
 -8.5909281e+00 -4.6807680e-01 -1.8911219e-01  3.3589904e+00
  5.6524372e+00  1.6681737e+00  2.7812073e+00 -2.4005575e+00]",talukder
